person_id,immigrant_status,age
205181179,UK-born,39
205181183,missing,17
205190011,UK-born,45
205197487,Migrant,56
205197495,UK-born,29
205200885,UK-born,59
205200893,UK-born,53
205200897,UK-born,27
205200901,missing,17
205203607,UK-born,60
205203611,UK-born,60
205203615,UK-born,31
205203619,UK-born,29
205210502,missing,34
205215167,UK-born,54
205217885,UK-born,59
205217889,UK-born,61
205217893,UK-born,30
205217972,UK-born,35
205223327,UK-born,59
205223339,missing,22
205230139,UK-born,27
205231491,UK-born,33
205241687,UK-born,59
205241691,UK-born,59
205245087,UK-born,54
205245095,UK-born,34
205251346,UK-born,35
205253247,UK-born,48
205253251,UK-born,46
205258126,UK-born,44
205262765,UK-born,61
205262769,UK-born,61
205262773,UK-born,34
205264819,UK-born,37
205267527,UK-born,50
205277055,UK-born,43
205279091,UK-born,64
205283855,UK-born,45
205285968,UK-born,38
205300857,UK-born,36
205304927,UK-born,54
205305766,UK-born,38
205308327,UK-born,59
205313087,UK-born,48
205313091,UK-born,50
205313767,UK-born,62
205313771,UK-born,58
205314447,UK-born,64
205315807,UK-born,54
205319209,UK-born,61
205319217,UK-born,32
205321247,UK-born,47
205321251,UK-born,47
205324647,Migrant,40
205326772,UK-born,35
205328727,Migrant,53
205328731,Migrant,25
205335527,UK-born,60
205335531,missing,19
205335535,UK-born,22
205336211,UK-born,57
205359329,UK-born,61
205359337,UK-born,32
205360146,missing,42
205366944,missing,18
205373734,UK-born,46
205404205,UK-born,62
205404209,UK-born,63
205404225,UK-born,28
205404229,UK-born,26
205404233,UK-born,23
205420531,UK-born,27
205421887,Migrant,56
205421891,UK-born,56
205421895,UK-born,26
205421899,UK-born,24
205421903,missing,20
205443064,missing,29
205462100,UK-born,49
205482488,UK-born,53
205482528,missing,19
205482568,missing,19
205504165,UK-born,59
205504169,UK-born,64
205504173,UK-born,29
205513015,UK-born,43
205513019,UK-born,41
205529327,UK-born,54
205529331,Migrant,52
205529343,missing,32
205529347,UK-born,30
205529351,UK-born,25
205529355,missing,18
205542931,Migrant,57
205542943,UK-born,31
205542947,UK-born,24
205543704,missing,39
205550407,Migrant,58
205551765,UK-born,62
205551769,UK-born,62
205551773,UK-born,43
205551777,UK-born,34
205551781,UK-born,31
205557366,UK-born,62
205566727,Migrant,50
205566731,Migrant,54
205566735,UK-born,27
205566739,UK-born,25
205566743,UK-born,21
205566747,UK-born,20
205572847,UK-born,59
205572855,UK-born,24
205572859,missing,19
205588485,UK-born,53
205588489,UK-born,23
205589175,Migrant,39
205591205,UK-born,63
205591962,UK-born,44
205598689,UK-born,63
205598693,missing,33
205650367,UK-born,37
205712929,UK-born,37
205719725,UK-born,53
205719729,UK-born,62
205723127,UK-born,48
205723131,UK-born,26
205723135,UK-born,22
205723139,missing,17
205734086,UK-born,39
205742847,Migrant,58
205742859,missing,31
205754506,UK-born,31
205767327,Migrant,46
205767331,Migrant,45
205767335,UK-born,24
205767343,missing,19
205768689,UK-born,62
205768753,UK-born,36
205778207,UK-born,36
205778887,UK-born,62
205778891,UK-born,32
205778895,UK-born,30
205798607,Migrant,61
205798615,UK-born,38
205798619,UK-born,35
205798623,UK-born,28
205799965,UK-born,54
205799969,UK-born,30
205799973,UK-born,28
205803365,UK-born,62
205804047,UK-born,49
205804051,UK-born,48
205822494,UK-born,41
205831247,Migrant,48
205833967,UK-born,53
205833971,UK-born,53
205833975,missing,25
205833979,missing,26
205834647,Migrant,49
205834651,UK-born,47
205834655,UK-born,22
205834659,UK-born,20
205834663,missing,17
205836009,Migrant,51
205836013,UK-born,25
205836017,UK-born,22
205842888,UK-born,39
205842904,missing,46
205863296,UK-born,40
205897340,UK-born,41
205904691,Migrant,64
205904703,UK-born,36
205913527,UK-born,56
205913531,UK-born,52
205913535,UK-born,22
205913539,missing,19
205916245,UK-born,55
205916249,UK-born,53
205916925,UK-born,46
205934607,UK-born,61
205934611,UK-born,59
205934615,UK-born,25
205938106,missing,30
205938146,missing,29
205938186,UK-born,32
205946165,missing,64
205946181,UK-born,39
205951802,missing,16
205958407,UK-born,59
205958411,UK-born,30
205958415,UK-born,28
205978900,missing,58
205986372,UK-born,38
205995805,UK-born,60
205999976,UK-born,30
206033953,UK-born,35
206042725,UK-born,61
206042729,UK-born,54
206042733,UK-born,24
206042737,missing,19
206060492,missing,59
206060612,missing,31
206060652,missing,27
206079445,UK-born,46
206079449,UK-born,28
206079453,UK-born,27
206079457,UK-born,24
206082845,UK-born,50
206082849,Migrant,60
206105967,UK-born,57
206105971,UK-born,52
206105975,UK-born,20
206114135,UK-born,47
206114143,missing,19
206114902,missing,45
206149487,Migrant,56
206149491,Migrant,56
206149495,UK-born,27
206152887,UK-born,59
206176134,UK-born,53
206205925,UK-born,64
206205929,UK-born,63
206205993,UK-born,36
206207965,UK-born,62
206207969,UK-born,54
206207973,missing,19
206210084,UK-born,64
206216805,UK-born,52
206216809,UK-born,49
206224287,Migrant,52
206224291,Migrant,55
206224295,Migrant,27
206224299,UK-born,21
206224967,Migrant,57
206224971,Migrant,62
206224975,UK-born,27
206224979,UK-born,25
206239925,UK-born,57
206239929,UK-born,59
206239937,UK-born,25
206250890,UK-born,38
206275285,UK-born,61
206298584,UK-born,35
206325611,missing,31
206325615,UK-born,27
206337847,Migrant,60
206337851,Migrant,58
206337855,UK-born,35
206360967,Migrant,57
206360975,UK-born,24
206366413,UK-born,51
206375927,Migrant,36
206380210,missing,38
206388853,UK-born,34
206393744,UK-born,37
206403813,UK-born,36
206410605,UK-born,63
206425565,UK-born,58
206428285,UK-born,64
206428289,UK-born,37
206428293,UK-born,63
206431691,UK-born,48
206433051,UK-born,51
206433059,UK-born,21
206433063,missing,20
206438487,Migrant,51
206438491,Migrant,49
206438495,missing,18
206442664,UK-born,33
206445285,UK-born,43
206445289,UK-born,21
206445971,UK-born,63
206445975,UK-born,35
206445983,UK-born,28
206448015,UK-born,25
206448691,UK-born,44
206450055,UK-born,42
206461782,UK-born,47
206469767,UK-born,48
206469771,UK-born,46
206471807,UK-born,53
206471811,UK-born,53
206471815,UK-born,24
206471819,UK-born,21
206472485,UK-born,52
206472489,UK-born,50
206472493,UK-born,22
206472497,missing,19
206473167,UK-born,51
206477249,UK-born,64
206477253,UK-born,38
206490171,UK-born,61
206490175,UK-born,35
206490179,UK-born,32
206490183,UK-born,27
206492895,UK-born,35
206492899,UK-born,34
206495611,UK-born,39
206495615,missing,17
206502415,UK-born,35
206504451,UK-born,64
206506485,UK-born,52
206507167,UK-born,49
206507171,UK-born,57
206507175,UK-born,22
206507179,UK-born,21
206520087,UK-born,59
206520091,UK-born,59
206520095,UK-born,27
206520099,UK-born,27
206520103,missing,25
206520767,UK-born,56
206520771,UK-born,54
206520775,missing,18
206524175,UK-born,35
206524179,UK-born,32
206524183,UK-born,30
206524187,UK-born,26
206530295,UK-born,50
206531647,UK-born,60
206531651,UK-born,54
206531655,UK-born,25
206531659,UK-born,23
206531663,missing,18
206541847,UK-born,45
206546611,UK-born,57
206546615,UK-born,25
206546619,UK-born,23
206572447,UK-born,45
206577207,UK-born,60
206584122,missing,16
206585365,UK-born,59
206585369,UK-born,59
206585373,UK-born,26
206585377,UK-born,23
206592847,UK-born,39
206592851,UK-born,42
206597726,Migrant,38
206598287,UK-born,57
206598291,UK-born,53
206598295,UK-born,20
206598299,missing,18
206600335,UK-born,32
206600339,UK-born,30
206604419,UK-born,48
206613247,UK-born,42
206613251,UK-born,43
206617325,UK-born,59
206628211,UK-born,64
206628885,UK-born,60
206628889,UK-born,33
206628893,UK-born,30
206628897,UK-born,27
206630251,UK-born,47
206630255,UK-born,44
206634327,Migrant,59
206634331,UK-born,28
206634335,UK-born,27
206635007,UK-born,62
206635019,UK-born,23
206643175,UK-born,39
206643179,UK-born,37
206643183,UK-born,28
206645207,UK-born,64
206645215,UK-born,31
206645296,UK-born,35
206653466,missing,30
206655407,UK-born,59
206655409,UK-born,59
206655415,UK-born,29
206661525,UK-born,54
206661529,UK-born,47
206699772,UK-born,23
206699816,Migrant,33
206739725,UK-born,49
206739729,UK-born,51
206739733,missing,19
206784605,UK-born,46
206784609,UK-born,48
206784613,missing,18
206794805,UK-born,52
206819969,UK-born,53
206835692,UK-born,38
206841045,UK-born,63
206841049,UK-born,63
206842496,UK-born,36
206845805,Migrant,50
206870370,UK-born,41
206883378,missing,20
206898260,UK-born,38
206926725,UK-born,56
206958092,UK-born,37
207065513,UK-born,51
207065517,UK-born,25
207065521,missing,20
207075645,UK-born,46
207075649,UK-born,49
207075653,UK-born,21
207075657,missing,18
207083805,UK-born,64
207115765,UK-born,50
207115769,UK-born,51
207115773,missing,19
207123925,Migrant,60
207123937,UK-born,28
207131405,UK-born,48
207160645,UK-born,48
207162685,UK-born,49
207162693,missing,21
207162697,missing,19
207162701,missing,17
207166085,UK-born,52
207166089,UK-born,50
207216584,missing,23
207216624,missing,20
207216664,missing,17
207301405,UK-born,54
207301409,UK-born,53
207301417,missing,20
207301421,missing,17
207302765,UK-born,54
207302769,Migrant,56
207302773,missing,20
207302777,missing,17
207334045,UK-born,46
207334049,UK-born,55
207335405,UK-born,55
207342885,UK-born,58
207342889,UK-born,46
207345778,UK-born,33
207351725,UK-born,45
207378925,UK-born,48
207378929,UK-born,49
207378933,missing,18
207378937,missing,17
207380285,UK-born,41
207380289,UK-born,41
207386492,missing,61
207386504,missing,35
207386532,missing,32
207397285,UK-born,57
207397293,UK-born,26
207435365,UK-born,58
207440125,UK-born,49
207440129,UK-born,60
207459845,UK-born,47
207459849,UK-born,45
207459853,missing,22
207461986,missing,33
207486365,UK-born,38
207501325,UK-born,46
207501329,UK-born,37
207501333,missing,19
207508890,UK-born,45
207542888,UK-born,51
207555725,UK-born,51
207561845,UK-born,55
207561849,UK-born,49
207565245,UK-born,40
207565249,UK-born,20
207576922,missing,16
207615565,UK-born,43
207615569,UK-born,42
207616925,UK-born,48
207616929,missing,50
207632658,UK-born,30
207653645,UK-born,56
207653649,UK-born,56
207653653,UK-born,24
207653657,UK-born,23
207665346,missing,41
207697845,UK-born,54
207714173,UK-born,31
207719772,UK-born,38
207734660,UK-born,36
207821605,UK-born,55
207821617,missing,56
207833845,UK-born,43
207833849,UK-born,41
207984896,UK-born,48
207984936,missing,55
207999765,UK-born,43
207999769,UK-born,42
207999773,missing,19
208032502,UK-born,42
208046774,UK-born,33
208066704,Migrant,30
208100538,UK-born,29
208243294,UK-born,37
208284086,UK-born,38
208467746,missing,55
208467786,missing,27
208467826,UK-born,24
208494882,UK-born,30
208508522,missing,16
208535782,missing,32
208556134,UK-born,56
208596882,UK-born,45
208596924,Migrant,58
208658134,missing,53
208923416,missing,20
208950490,UK-born,43
208957346,missing,30
209025342,UK-born,28
209038922,missing,16
209059536,UK-born,33
209066094,missing,38
209208940,UK-born,45
209242980,missing,34
209433374,UK-born,49
209488370,UK-born,43
209603332,missing,21
209705290,missing,40
209712098,UK-born,59
209780106,UK-born,34
209800626,missing,22
209868522,missing,16
209875304,UK-born,31
209984766,UK-born,46
210012020,UK-born,47
210024896,UK-born,43
210025042,missing,16
210038498,UK-born,38
210038538,missing,16
210052782,missing,34
210133862,UK-born,31
210147450,UK-born,38
210160974,Migrant,36
210161014,missing,17
210167702,UK-born,37
210167738,UK-born,37
210249974,UK-born,40
210330904,UK-born,36
210398980,missing,33
210426248,UK-born,44
210480576,UK-born,57
210501008,missing,16
210575696,UK-born,34
210651184,UK-born,28
210704936,missing,52
210745694,UK-born,36
210772892,UK-born,47
210793976,UK-born,32
210929306,UK-born,55
210997282,UK-born,57
211078922,missing,16
211276136,UK-born,61
211296574,UK-born,50
211312142,missing,36
211466502,UK-born,58
211527774,UK-born,24
211548222,missing,25
211575442,missing,16
211622896,UK-born,40
211650204,Migrant,61
211684218,Migrant,49
211684258,Migrant,25
211690904,UK-born,27
211704492,UK-born,35
211745346,UK-born,43
211752090,UK-born,55
211766370,UK-born,53
211915418,UK-born,37
211922102,Migrant,31
211962970,UK-born,55
212037700,UK-born,34
212064898,UK-born,36
212071740,Migrant,40
212139694,Migrant,39
212302964,UK-born,36
212310370,UK-born,38
212357298,UK-born,38
212513764,UK-born,21
212535460,UK-born,39
212574936,UK-born,62
212622534,UK-born,50
212642964,UK-born,36
212827860,UK-born,32
213261686,UK-born,49
213288898,UK-born,39
213431698,UK-born,60
213513446,UK-born,42
214023286,UK-born,59
214295288,Migrant,46
214397330,missing,17
214431970,UK-born,33
214568014,UK-born,46
214574208,UK-born,32
214696572,UK-born,49
214907964,UK-born,41
214920924,UK-born,37
214921004,missing,19
215124928,UK-born,51
215927286,UK-born,46
215942248,UK-born,36
215968764,UK-born,40
215974884,Migrant,24
215995294,UK-born,49
216220368,UK-born,39
216593684,UK-born,46
216913334,missing,16
217028964,missing,17
217685005,UK-born,54
217685009,UK-born,27
217685013,UK-born,24
217685017,UK-born,56
217685021,UK-born,22
217723166,UK-born,39
217723206,UK-born,20
217742125,UK-born,61
217742129,UK-born,59
217742133,UK-born,35
217799245,UK-born,63
217799249,UK-born,38
217799253,UK-born,35
217901249,UK-born,41
217948169,UK-born,61
217948173,UK-born,28
217985565,UK-born,54
217985569,UK-born,52
217985573,missing,19
217985577,missing,17
217985581,missing,17
218018205,UK-born,52
218033849,UK-born,36
218110685,UK-born,55
218110689,UK-born,53
218154885,UK-born,54
218154889,UK-born,53
218154897,UK-born,23
218154901,missing,19
218162369,UK-born,59
218162373,UK-born,32
218173925,UK-born,62
218173929,UK-born,54
218173937,UK-born,23
218233085,UK-born,54
218270493,UK-born,38
218312645,UK-born,57
218312649,UK-born,57
218312657,missing,33
218312661,UK-born,24
218398325,UK-born,52
218398329,UK-born,56
218411245,Migrant,60
218411249,UK-born,58
218411253,Migrant,34
218411257,UK-born,31
218411261,UK-born,28
218447965,UK-born,58
218479253,UK-born,48
218496249,UK-born,52
218516649,UK-born,32
218516653,UK-born,30
218517325,UK-born,42
218517329,UK-born,48
218533645,UK-born,49
218533649,UK-born,55
218562885,UK-born,44
218562889,UK-born,41
218576485,UK-born,37
218594845,UK-born,49
218594849,UK-born,47
218594853,Migrant,24
218594857,UK-born,22
218615925,UK-born,43
224528525,UK-born,60
224528529,UK-born,57
224528533,UK-born,24
224528537,UK-born,20
224531245,UK-born,50
224532613,UK-born,39
224784885,UK-born,63
224784889,UK-born,59
224809365,UK-born,62
224858333,UK-born,50
224924965,UK-born,63
224929729,UK-born,33
224929733,UK-born,30
224966445,UK-born,62
225011325,UK-born,46
225011329,UK-born,52
225011337,UK-born,22
225011341,missing,19
225050765,UK-born,58
225077285,UK-born,54
225086805,UK-born,58
225086809,UK-born,58
225086813,UK-born,28
225086817,UK-born,24
225192885,UK-born,58
225192889,UK-born,50
225192893,missing,19
225192897,missing,18
225220765,UK-born,48
225220769,UK-born,52
225273125,UK-born,50
225282645,UK-born,54
225282649,UK-born,53
225282653,UK-born,27
225304405,UK-born,60
225304421,UK-born,25
225305085,UK-born,53
225305093,UK-born,28
225305097,UK-born,25
225385325,UK-born,57
225385329,UK-born,61
225439725,UK-born,46
225439729,UK-born,46
225814466,UK-born,46
225814506,missing,45
225814546,missing,17
225868866,UK-born,36
225868906,UK-born,43
225909666,UK-born,61
225909706,missing,58
225923266,UK-born,55
225923306,UK-born,23
225923346,UK-born,52
225998066,UK-born,36
225998106,missing,35
226004866,UK-born,39
226045666,UK-born,50
226045706,missing,45
226045746,missing,16
226120466,UK-born,50
226120506,missing,50
226208866,UK-born,21
226208906,UK-born,60
226208946,UK-born,29
226208986,UK-born,61
226249666,Migrant,56
226249706,missing,58
226297266,UK-born,61
226317666,UK-born,60
226317706,UK-born,59
226317746,UK-born,27
226317786,UK-born,25
226344866,UK-born,32
226344906,UK-born,35
226399266,UK-born,52
226399306,UK-born,54
226412866,UK-born,31
226412906,UK-born,29
226440066,UK-born,63
226440106,UK-born,63
226440146,missing,31
226440186,missing,29
226460466,UK-born,29
226514866,UK-born,58
226555666,UK-born,49
226555706,missing,23
226555746,missing,17
226555786,missing,17
226582866,UK-born,63
226603266,UK-born,27
226603306,missing,27
226637266,UK-born,61
226718866,UK-born,36
226718906,missing,44
226807266,Migrant,42
226807306,missing,37
226902466,UK-born,43
227079306,missing,41
227222066,UK-born,36
227249266,UK-born,45
227249306,missing,45
227249346,missing,23
227249386,UK-born,20
227249426,missing,17
227371666,UK-born,58
227371706,missing,58
227371746,missing,24
227446466,Migrant,50
227446506,missing,21
227446546,missing,18
227453266,Migrant,30
227453306,missing,33
227494066,UK-born,51
227494106,missing,21
227494146,missing,17
227528066,UK-born,54
227534866,UK-born,30
227534906,missing,32
227582506,UK-born,50
227657266,UK-born,38
227657306,missing,18
227779666,UK-born,56
227779706,missing,55
227800066,UK-born,51
227802045,missing,52
227802049,UK-born,54
227827266,UK-born,57
227827306,UK-born,55
227827346,missing,23
227840866,UK-born,47
227902066,Migrant,21
227902106,missing,50
227902146,missing,42
227902186,missing,23
228058466,Migrant,39
228092466,Migrant,23
228092506,Migrant,20
228092546,missing,47
228208066,UK-born,42
228276106,missing,61
228282866,Migrant,51
228282906,missing,28
228282946,UK-born,20
228310066,UK-born,33
228310106,missing,34
228391706,UK-born,64
228391746,UK-born,32
228391786,missing,30
228412066,UK-born,43
228412106,missing,49
228412146,missing,18
228418866,UK-born,59
228520866,UK-born,52
228520906,UK-born,45
228527666,UK-born,56
228527706,missing,62
228534466,UK-born,29
228534546,UK-born,29
